index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
0,CHEMBL413773,O=[N+]([O-])c1ccc2nc(O)c(-c3ccccc3)c(O)c2c1,intermediate,282.255,3.2212,2,5,5.852942329
1,CHEMBL380035,O=[N+]([O-])c1cc2c(O)c(-c3ccccc3)c(O)nc2cc1Cl,active,316.7,3.8746,2,5,6.684029655
2,CHEMBL213458,N#Cc1cc2c(O)c(-c3ccccc3)c(O)nc2cc1Cl,active,296.713,3.83808,2,4,6.866461092
3,CHEMBL209656,N#Cc1cc(Cl)c2nc(O)c(-c3ccccc3)c(O)c2c1,active,296.713,3.83808,2,4,6.395773947
4,CHEMBL215910,CS(=O)(=O)c1cccc(-c2c(O)nc3cc(Cl)c(C#N)cc3c2O)c1,intermediate,374.805,3.24158,2,6,5.380489279
5,CHEMBL214037,N#Cc1cc2c(O)c(-c3cccc(-c4ccc(F)cc4)c3)c(O)nc2cc1Cl,active,390.801,5.64418,2,4,7.26760624
6,CHEMBL213583,N#Cc1cc2c(O)c(-c3cccc(-c4ccc(F)c(F)c4)c3)c(O)nc2cc1Cl,active,408.791,5.78328,2,4,7.167491087
7,CHEMBL373985,N#Cc1cc2c(O)c(-c3cccc(-c4cc(F)cc(F)c4)c3)c(O)nc2cc1Cl,active,408.791,5.78328,2,4,6.137868621
8,CHEMBL385709,N#Cc1cc2c(O)c(-c3cccc(-c4ccc5ccccc5c4)c3)c(O)nc2cc1Cl,active,422.871,6.65828,2,4,6.896196279
9,CHEMBL377865,N#Cc1cc2c(O)c(-c3cccc(-c4csc5ccccc45)c3)c(O)nc2cc1Cl,active,428.9,6.71978,2,5,6.995678626
10,CHEMBL213634,COc1ccccc1-c1cccc(-c2c(O)nc3cc(Cl)c(C#N)cc3c2O)c1,active,402.837,5.51368,2,5,7.721246399
11,CHEMBL213635,Cn1cc(-c2cccc(-c3c(O)nc4cc(Cl)c(C#N)cc4c3O)c2)cn1,active,376.803,4.23858,2,6,6.13430394
12,CHEMBL376206,N#Cc1cc2c(O)c(-c3cccc(-c4cccnc4)c3)c(O)nc2cc1Cl,active,373.799,4.90008,2,5,6.71219827
13,CHEMBL375390,N#Cc1cc2c(O)c(-c3cccc(-c4ccccc4)c3)c(O)nc2cc1Cl,active,372.811,5.50508,2,4,7.283996656
14,CHEMBL213299,N#Cc1ccc2nc(O)c(-c3ccccc3)c(O)c2c1,intermediate,262.268,3.18468,2,4,5.888065724
15,CHEMBL209897,Oc1nc2ccc(C(F)(F)F)cc2c(O)c1-c1ccccc1,inactive,305.255,4.3318,2,3,4.823908741
16,CHEMBL209576,CS(=O)(=O)c1ccc2nc(O)c(-c3ccccc3)c(O)c2c1,inactive,315.35,2.7165,2,5,4.823908741
17,CHEMBL209582,O=S(=O)(c1ccc2nc(O)c(-c3ccccc3)c(O)c2c1)C(F)(F)F,inactive,369.32,3.6065,2,5,4.823908741
18,CHEMBL214361,N#Cc1cc2c(Cl)c(-c3ccccc3)c(O)nc2cc1Cl,inactive,315.159,4.78588,1,3,4.823908741
19,CHEMBL386578,N#Cc1cc2c(N)c(-c3ccccc3)c(O)nc2cc1Cl,inactive,295.729,3.71468,2,4,4.823908741
20,CHEMBL211799,COc1ccc(CNc2c(-c3ccccc3)c(O)nc3cc(Cl)c(C#N)cc23)cc1,inactive,415.88,5.75318,2,5,4.823908741
21,CHEMBL214093,N#Cc1cc2c(NCc3ccccc3)c(-c3ccccc3)c(O)nc2cc1Cl,inactive,385.854,5.74458,2,4,4.823908741
22,CHEMBL212973,N#Cc1cc2c(C#N)c(-c3ccccc3)c(O)nc2cc1Cl,inactive,305.724,4.00416,1,4,4.823908741
23,CHEMBL436792,N#Cc1cc2c(Br)c(-c3ccccc3)c(O)nc2cc1Cl,inactive,359.61,4.89498,1,3,4.823908741
24,CHEMBL2147031,CCN1CC2(CCN(S(=O)(=O)c3ccc(-c4ccc5occc5c4)cc3)CC2)OCC1=O,active,454.548,3.5018,0,5,6.600326279
25,CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,active,477.586,3.4463,0,5,8
26,CHEMBL2147033,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,active,477.586,3.4463,0,5,8.22184875
27,CHEMBL2165265,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(S(=O)(=O)Nc4nccc(C)n4)cc3)cc2)n1,active,554.614,3.12904,4,9,7.801342913
28,CHEMBL3623456,CN(C[C@@H]1CCN(C(=O)C2CC2)C1)C(=O)c1ccc(-c2ccc3[nH]ccc3c2)cc1F,active,419.5,4.3045,1,2,7.698970004
29,CHEMBL3623457,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4ccncc4c3)cc2F)C1,active,457.509,3.7159,1,5,8.522878745
30,CHEMBL3623458,Cn1ncc2c(=O)n(C[C@@H]3CCN(C(=O)C4CC4)C3)c(-c3ccc(-c4ccc5[nH]ccc5c4)cc3)nc21,active,492.583,4.2038,1,6,8.102372909
31,CHEMBL3623459,O=C(C1CC1)N1CC[C@@H](Cn2cnnc2-c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,active,412.497,3.7469,1,5,7.886056648
32,CHEMBL3623460,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4cccc5cnccc45)cc3)CC2)CN1C1CC1,active,477.586,3.4463,0,5,8.22184875
33,CHEMBL3623461,N#Cc1ccc2cc(N3CCN(S(=O)(=O)N4CCC5(CC4)CN(C4CC4)C(=O)CO5)CC3)ccc2c1,active,509.632,1.93408,0,6,8
34,CHEMBL3623462,CC1(C)N=C(c2ccc(-c3c[nH]c4ccccc34)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,active,454.574,4.4608,1,3,7.387216143
35,CHEMBL3623463,Cc1ccc(C(=O)N2CCC(c3ccc4nncn4c3)CC2)cc1NC(=O)c1ccc(Cl)nc1,active,474.952,4.35822,1,6,7.031517051
36,CHEMBL3646801,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,active,428.492,3.7748,1,5,8
37,CHEMBL3646802,N#Cc1ccc(-c2ccc(-n3c(CC4CCN(C(=O)C5CC5)C4)n[nH]c3=O)cc2)cc1,active,413.481,2.90028,1,5,6.899629455
38,CHEMBL3646803,Cn1nc(C[C@@H]2CCN(C(=O)C3CC3)C2)n(-c2ccc(-c3ccc4occc4c3)cc2)c1=O,active,442.519,3.7852,0,6,7.698970004
39,CHEMBL3646804,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4ccoc4c3)cc2)C1,active,428.492,3.7748,1,5,8.22184875
40,CHEMBL3646805,Cn1cnc2cc(-c3ccc(-n4c(C[C@@H]5CCN(C(=O)C6CC6)C5)n[nH]c4=O)cc3)ccc21,active,442.523,2.9153,1,6,7.886056648
41,CHEMBL3646806,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4c(c3)OCO4)cc2)C1,active,432.48,2.7573,1,6,6.801342913
42,CHEMBL3646807,Cc1cc(-c2ccc3cc[nH]c3c2)ccc1-n1c(C[C@@H]2CCN(C(=O)C3CC3)C2)n[nH]c1=O,active,441.535,3.81832,2,4,8.301029996
43,CHEMBL3646808,O=C(C1CC1)N1CC(Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4cc[nH]c4c3)cc2)C1,active,413.481,3.1198,2,4,7.795880017
44,CHEMBL3646809,CN(C)Cc1ccc(-c2ccc(-n3c(C[C@@H]4CCN(C(=O)C5CC5)C4)n[nH]c3=O)cc2)cc1,active,445.567,3.0902,1,5,6.698970004
45,CHEMBL3646810,COc1ccc(-c2ccc(-n3c(C[C@@H]4CCN(C(=O)C5CC5)C4)n[nH]c3=O)c(F)c2)cc1,active,436.487,3.1763,1,5,7.397940009
46,CHEMBL3646811,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4cnccc4c3)cc2F)C1,active,457.509,3.7159,1,5,8.522878745
47,CHEMBL3646812,CC(=O)Nc1ccc(-c2ccc(-n3c(C[C@@H]4CCN(C(=O)C5CC5)C4)n[nH]c3=O)c(F)c2)cc1,active,463.513,3.1261,2,5,6.400116928
48,CHEMBL3657586,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2c([nH]1)COCC2,active,426.52,4.3493,1,4,6.638272164
49,CHEMBL3657587,CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,active,481.6,4.48962,1,4,7.187086643
50,CHEMBL3657588,Cc1cc(C)c(-c2nc3c([nH]2)CCNC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,439.563,4.23072,2,4,6.22184875
51,CHEMBL3657589,CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)ccc3C)[nH]c2C1,active,467.573,4.1812,1,4,6.835647144
52,CHEMBL3657590,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2c([nH]1)CN(S(C)(=O)=O)CC2,active,503.628,3.5943,1,5,6.698970004
53,CHEMBL3657591,Cc1cc(C)c(-c2nc3c([nH]2)CN(S(=O)(=O)C(C)C)CC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,545.709,4.68132,1,5,7.259637311
54,CHEMBL3657592,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(C#N)c(F)c2)CC1,active,458.537,4.79682,1,4,6.443697499
55,CHEMBL3657593,Cc1cc(C)c(-c2nc3c([nH]2)CN(S(=O)(=O)N(C)C)CC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,546.697,3.74952,1,5,7.301029996
56,CHEMBL3657594,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,active,483.534,5.80484,1,3,6.903089987
57,CHEMBL3661630,CNC(=O)C1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,active,495.627,4.43592,2,4,7.397940009
58,CHEMBL3661631,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,458.537,4.73892,1,4,6.769551079
59,CHEMBL3661632,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(Cl)cc2)CC1,active,449.982,5.43944,1,3,6.431798276
60,CHEMBL3661633,CNC(=O)C1Cc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,active,481.6,4.04582,2,4,6.585026652
61,CHEMBL3661634,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,440.547,4.65772,1,4,6.580044252
62,CHEMBL3661635,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(OC(F)(F)F)cc2)CC1,active,499.533,5.68464,1,4,6.744727495
63,CHEMBL2322359,COCCN(C)c1cc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2cn1,active,522.653,5.21582,1,6,7.236572006
64,CHEMBL2322370,Cc1cc(C)c(-c2nc3cc(N4CCOCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,520.637,4.96982,1,6,7.13667714
65,CHEMBL2322368,Cc1cc(C)c(-c2nc3cc(N4CCN(C)CC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,533.68,4.88502,1,6,6.004364805
66,CHEMBL2322369,Cc1cc(C)c(-c2nc3cc(N4CCNCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,519.653,4.54282,2,6,6.060480747
67,CHEMBL2322360,Cc1cc(C)c(-c2nc3cc(N4CCCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,504.638,5.73342,1,5,7.657577319
68,CHEMBL3661636,Cc1cc(C)c(-c2nc3cc(N4CCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,490.611,5.34332,1,5,7.346787486
69,CHEMBL2322362,Cc1cc(C)c(-c2nc3cc(S(C)(=O)=O)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,513.623,4.53672,1,6,7.070581074
70,CHEMBL2322363,Cc1cc(C)c(-c2nc3cc(S(C)(=O)=O)cnc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,513.623,4.53672,1,6,7.15490196
71,CHEMBL2322364,Cc1cc(C)c(-c2nc3nc(N4CCC4)ccc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,490.611,5.34332,1,5,7.15490196
72,CHEMBL3661637,Cc1cc(C)c(-c2nc3cc(N4CCC4)ncc3[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,508.601,5.42452,1,5,6.823908741
73,CHEMBL3661638,Cc1cc(C)c(-c2nc3cc(N4CCC4)ncc3[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cn2)CC1,intermediate,509.589,4.81952,1,6,5.142969202
74,CHEMBL2322371,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2cc(N3CCCC3)ncc2[nH]1,active,490.611,5.425,1,5,6.970616222
75,CHEMBL2322376,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2ccncc2[nH]1,active,421.504,4.8248,1,4,6.30980392
76,CHEMBL2322659,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2ccccc2[nH]1,active,420.516,5.4298,1,3,6.008773924
77,CHEMBL3661639,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2cc(Cl)ncc2[nH]1,active,455.949,5.4782,1,4,6.494850022
78,CHEMBL2322374,Cc1ccc(-c2nc3cc(N4CCCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,490.611,5.425,1,5,7.22184875
79,CHEMBL3661640,COc1ccc(-c2nc3cc(N4CCCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,506.61,5.12518,1,6,6.66756154
80,CHEMBL3661641,N#Cc1ccc(C2CCN(C(=O)c3cc(-c4nc5cc(N6CCCC6)ncc5[nH]4)ccc3C#N)CC2)cc1,intermediate,501.594,4.98826,1,6,5.124938737
81,CHEMBL3661642,N#Cc1ccc(C2CCN(C(=O)c3cc(-c4nc5cc(N6CCCC6)ncc5[nH]4)ccc3Cl)CC2)cc1,active,511.029,5.76998,1,5,7.096910013
82,CHEMBL3661643,N#Cc1ccc(C2CCN(C(=O)c3cc(-c4nc5cc(N6CCCC6)ncc5[nH]4)ccc3OC(F)(F)F)CC2)cc1,inactive,560.58,6.01518,1,6,4.600620522
83,CHEMBL2322372,N#Cc1ccc(C2CCN(C(=O)c3cccc(-c4nc5cc(N6CCCC6)ncc5[nH]4)c3)CC2)cc1,active,476.584,5.11658,1,5,6.886056648
84,CHEMBL3661644,CC(C)Nc1cc2nc(-c3cccc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c3)[nH]c2cn1,active,464.573,5.33668,2,5,6.170696227
85,CHEMBL3661645,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nnc(C2CCOC2)[nH]1,intermediate,441.535,4.1755,1,5,5.629857153
86,CHEMBL3661646,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C)[nH]1,intermediate,415.497,4.0703,1,5,5.76700389
87,CHEMBL3661647,Cc1ccc(C(=O)N2CCCC(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,active,495.627,5.7442,2,5,7.301029996
88,CHEMBL2322358,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1C(=O)Nc1ccc(N2CCCC2)nc1,active,493.611,5.134,1,5,7.455931956
89,CHEMBL3661648,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,active,513.617,5.74372,2,5,7.173925197
90,CHEMBL3661649,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCOCC2)nc1,active,541.627,4.76002,1,6,6.958607315
91,CHEMBL3661650,COCCN(C)c1ccc(C(=O)Nc2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C)cn1,active,543.643,5.00602,1,6,6.744727495
92,CHEMBL3661651,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCN(C)CC2)nc1,active,554.67,4.67522,1,6,6.832682665
93,CHEMBL3661652,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCC2)nc1,active,511.601,5.13352,1,5,7.301029996
94,CHEMBL3661653,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1ccc(N2CCC2)nc1,active,526.616,4.7825,1,6,6.638272164
95,CHEMBL3661654,CCc1cc(C)c(NC(=O)c2ccc(NC(C)C)nc2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,527.644,5.9977,2,5,6.769551079
96,CHEMBL3661655,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,active,499.59,5.4353,2,5,7.397940009
97,CHEMBL3661656,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,active,482.588,4.7491,2,6,6.283996656
98,CHEMBL3661657,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)nc3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,intermediate,482.588,4.7491,2,6,5.769551079
99,CHEMBL3661658,CC(C)Nc1ccc(C(=O)Nc2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cnn2)cn1,inactive,469.549,3.83568,2,7,4.499626286
100,CHEMBL3661659,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCC2)nc1,intermediate,481.56,3.5339,1,7,5.705533774
101,CHEMBL3661660,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCC2)nc1,active,499.55,3.6151,1,7,6.508638306
102,CHEMBL3661661,CCc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCC2)nc1,active,511.601,5.07908,1,5,7.455931956
103,CHEMBL3661662,COc1ccc(C2(F)CCN(C(=O)c3ccc(C)c(NC(=O)c4ccc(N5CCC5)nc4)c3)CC2)nc1,intermediate,503.578,4.35702,1,6,5.552841969
104,CHEMBL3661663,N#Cc1ccc(C2(F)CCN(C(=O)c3ccc(Cl)c(NC(=O)c4ccc(N5CCC5)nc4)c3)CC2)cc1,active,517.992,5.17008,1,5,7.522878745
105,CHEMBL3661664,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCOCC2)nc1,active,555.654,5.014,1,6,7.602059991
106,CHEMBL3661665,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N(C)CCOC)nc1,active,557.67,5.26,1,6,7.346787486
107,CHEMBL3661666,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCOCC2)nc1,active,543.603,3.55002,1,8,6.638272164
108,CHEMBL3661667,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCOCC2)nc1,active,557.63,3.804,1,8,7.031517051
109,CHEMBL3661668,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1ccc(N2CCOCC2)nc1,active,556.642,4.409,1,7,6.292429824
110,CHEMBL3661669,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC[C@H]1CCCO1,active,478.568,4.57662,2,4,6.769551079
111,CHEMBL3661670,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCCOC1,active,478.568,4.57662,2,4,7.045757491
112,CHEMBL3661671,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)N[C@@H]1CCOC1,active,464.541,4.18652,2,4,6.638272164
113,CHEMBL3661672,CCc1cc(C)c(NC(=O)NC[C@H]2CCCO2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,492.595,4.8306,2,4,7.045757491
114,CHEMBL3661673,CCc1cc(C)c(NC(=O)NC2CCCOC2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,492.595,4.8306,2,4,7
115,CHEMBL3661674,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCOCC1,active,464.541,4.2682,2,4,7.187086643
116,CHEMBL3661675,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCCOC1,active,464.541,4.2682,2,4,7.431798276
117,CHEMBL3661676,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCCC1,active,448.542,5.0318,2,3,7.522878745
118,CHEMBL3661677,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)N[C@@H]1CCOC1,active,451.502,3.2731,2,5,6.698970004
119,CHEMBL3661678,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)N[C@@H]1CCOC1,active,450.514,3.8781,2,4,7.397940009
120,CHEMBL3661679,COc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCOC1,active,466.513,3.57828,2,5,6.920818754
121,CHEMBL3661680,N#Cc1ccc(C2(F)CCN(C(=O)c3ccc(F)c(NC(=O)NC4CCOC4)c3)CC2)cc1,active,454.477,3.70878,2,4,6.886056648
122,CHEMBL3661681,CCc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC1CCOC1,active,464.541,4.13208,2,4,7.455931956
123,CHEMBL3661682,N#Cc1ccc(C2(F)CCN(C(=O)c3ccc(C(F)(F)F)c(NC(=O)NC4CCOC4)c3)CC2)cc1,active,504.484,4.58848,2,4,7.096910013
124,CHEMBL3661683,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC[C@H]1CCCO1,active,464.541,4.2682,2,4,7.455931956
125,CHEMBL3661684,COCCNC(=O)Nc1cc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)ccc1C,active,438.503,3.7356,2,4,7.346787486
126,CHEMBL3661685,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)O[C@@H]1CCOC1,active,465.525,4.61352,1,5,6.397940009
127,CHEMBL3661686,CC(=O)N1CCC(OC(=O)Nc2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C)C1,active,506.578,4.44542,1,5,6.698970004
128,CHEMBL3661687,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)OC1CCOC1,active,451.498,4.3051,1,5,7.113509275
129,CHEMBL3639605,Cc1cc(C)c(-c2nc3c([nH]2)CN(C(=O)N(C)C)CC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,510.642,4.62472,1,4,7.045757491
130,CHEMBL3661688,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(C(=O)N(C)C)cc2)CC1,intermediate,486.616,4.48784,1,4,5.274088368
131,CHEMBL3661689,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(F)cc2)CC1,intermediate,433.527,4.92514,1,3,5.838631998
132,CHEMBL3661690,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccc(S(C)(=O)=O)cc2)CC1,intermediate,493.629,4.18954,1,5,5.266000713
133,CHEMBL3661691,COc1ccc(C2CCN(C(=O)c3cc(-c4nc5c([nH]4)COCC5)c(C)cc3C)CC2)cc1,active,445.563,4.79464,1,4,6.508638306
134,CHEMBL3661692,CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C(F)(F)F)cc5)CC4)c(C)cc3C)[nH]c2C1,active,524.587,5.63674,1,3,7.397940009
135,CHEMBL3661693,Cc1cc(C)c(-c2nc3c([nH]2)CN(C(=O)C2CC2)CC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,507.638,4.87972,1,4,7.522878745
136,CHEMBL3661694,CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(F)cc5)CC4)c(C)cc3C)[nH]c2C1,active,474.58,4.75704,1,3,6.420216403
137,CHEMBL3661695,COc1cc(C)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2c([nH]1)COCC2,intermediate,456.546,4.3579,1,5,5.655607726
138,CHEMBL3661696,Cc1cc(C)c(-c2nc3c([nH]2)CN(S(=O)(=O)C(C)C)CC3)cc1C(=O)N1CCC(c2ccc(F)cc2)CC1,active,538.689,4.94874,1,4,6.026872146
139,CHEMBL3661697,Cc1cc(C)c(-c2nc3c([nH]2)CN(C(=O)C(C)C)CC3)cc1C(=O)N1CCC(c2ccc(F)cc2)CC1,active,502.634,5.39314,1,3,6.259637311
140,CHEMBL3661698,Cc1cc(C)c(-c2nc3c([nH]2)COCC3)cc1C(=O)N1CCC(c2ccccc2)CC1,intermediate,415.537,4.78604,1,3,5.279014256
141,CHEMBL3661699,COC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,active,497.599,4.70952,1,5,7.522878745
142,CHEMBL3661700,CCC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c2C1,active,495.627,4.87972,1,4,7.522878745
143,CHEMBL3661701,Cc1cc(C)c(-c2nc3c([nH]2)CN(C(=O)C(C)C)CC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,509.654,5.12572,1,4,7.602059991
144,CHEMBL3661702,Cc1ccc(C2CCN(C(=O)c3cc(-c4nc5c([nH]4)COCC5)c(C)cc3C)CC2)cc1,active,429.564,5.09446,1,3,6.045757491
