level_0,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
736,736,CHEMBL3909855,COC1(c2nc(C#N)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CCOCC1,active,481.5560000000003,4.0201800000000025,1,6,7.2839966563652006
737,737,CHEMBL3983146,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,424.42600000000016,4.8236200000000045,1,3,7.823908740944319
738,738,CHEMBL3925152,Cc1cc(C)c(-c2[nH]c(CO)nc2C#N)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,429.45500000000015,3.2500000000000018,2,5,7.229147988357855
739,739,CHEMBL3952848,Cc1cc(C)c(-c2[nH]c(CO)nc2C#N)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,411.46500000000015,3.168800000000002,2,5,7.301029995663981
740,740,CHEMBL3930576,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CO)nc1C#N,active,397.43800000000016,2.8603800000000015,2,5,7.366531544420414
741,741,CHEMBL3933902,Cc1cc(C)c(-c2[nH]c(CC#N)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,427.4830000000002,4.260520000000003,1,4,7.275724130399211
742,742,CHEMBL3911464,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CC#N)nc1C,active,395.4660000000002,3.8709000000000024,1,4,7.638272163982407
743,743,CHEMBL3939437,Cc1cc(C)c(-c2[nH]c(CO)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,400.48200000000014,3.605540000000002,2,4,7.508638306165727
744,744,CHEMBL3923912,Cc1cc(C)c(-c2[nH]c(CO)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,418.47200000000015,3.686740000000002,2,4,7.229147988357855
745,745,CHEMBL3948207,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CO)nc1C,active,386.45500000000015,3.2971200000000014,2,4,7.055517327849832
746,746,CHEMBL3986980,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCO)nc1C,active,400.4820000000002,3.339620000000002,2,4,7.920818753952375
747,747,CHEMBL3917227,Cc1cc(C)c(-c2[nH]c(C#N)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,413.4560000000002,4.066120000000003,1,4,7.568636235841013
748,748,CHEMBL3954972,Cc1cc(C)c(-c2[nH]c(C#N)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,395.4660000000002,3.9849200000000025,1,4,7.376750709602099
749,749,CHEMBL3932624,Cc1cc(C)c(-c2[nH]c(CO)nc2Cl)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,438.8900000000002,4.031720000000003,2,4,7.769551078621726
750,750,CHEMBL3966134,Cc1cc(C)c(-c2[nH]c(CO)nc2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,420.9000000000002,3.950520000000002,2,4,7.721246399047171
751,751,CHEMBL3898969,Cc1cc(C)c(-c2[nH]c(CCC#N)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,441.51000000000016,4.6506200000000035,1,4,7.698970004336019
752,752,CHEMBL3940947,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCC#N)nc1C,active,409.4930000000002,4.261000000000003,1,4,7.958607314841775
753,753,CHEMBL3912957,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(C#N)nc1Cl,active,429.9110000000002,4.801680000000004,1,4,7.275724130399211
754,754,CHEMBL3949713,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C#N)nc1Cl,active,401.8570000000001,4.021480000000003,1,4,7.4089353929735005
755,755,CHEMBL3972640,Cc1nc(CO)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,400.48200000000014,3.605540000000002,2,4,7.721246399047171
756,756,CHEMBL3962560,Cc1nc(CO)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,386.4550000000001,3.2971200000000014,2,4,7.795880017344075
757,757,CHEMBL3935073,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CC2)nc1CO,active,412.4930000000002,3.8661000000000034,2,4,8.0
758,758,CHEMBL3908194,Cc1cc(C)c(-c2[nH]c(C(=O)N(C)C)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,441.53500000000025,3.8150400000000033,1,4,6.356547323513812
759,759,CHEMBL3932646,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(F)(F)F)nc1C,active,424.4260000000001,4.823620000000004,1,3,7.275724130399211
760,760,CHEMBL3895704,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOCC2)nc1Cl,active,460.96500000000026,5.0438000000000045,1,4,8.045757490560675
761,761,CHEMBL3923704,Cc1cc(C)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,384.4830000000001,4.421660000000004,1,3,7.221848749616356
762,762,CHEMBL3972130,Cc1cc(C)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,402.4730000000001,4.502860000000004,1,3,6.769551078621726
763,763,CHEMBL3968574,COc1cn[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,372.4280000000001,3.5050000000000026,1,4,6.823908740944319
764,764,CHEMBL3979542,COc1cn[nH]c1-c1cc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)ccc1C,active,400.48200000000014,4.285200000000004,1,4,6.962573502059376
765,765,CHEMBL3909325,COc1cn[nH]c1-c1cc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)ccc1C,active,390.4180000000001,3.5862000000000025,1,4,6.468521082957745
766,766,CHEMBL3915942,COc1cn[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,active,386.45500000000015,3.8134200000000025,1,4,6.958607314841775
767,767,CHEMBL3902566,COc1c(C)n[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,386.45500000000015,3.8134200000000025,1,4,7.1249387366083
768,768,CHEMBL3921234,COc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1C,active,400.48200000000014,4.121840000000003,1,4,7.366531544420414
769,769,CHEMBL3894066,Cc1cc(C)c(-c2[nH]nc(Cl)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,404.9010000000002,4.766640000000003,1,3,7.292429823902063
770,770,CHEMBL3959137,Cc1cc(C)c(-c2[nH]nc(Cl)c2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,422.8910000000002,4.847840000000004,1,3,6.749579997691106
771,771,CHEMBL3982115,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(Cl)c1C,active,408.86400000000015,4.539420000000003,1,3,7.022276394711152
772,772,CHEMBL3926883,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(Cl)c1C,active,390.87400000000014,4.458220000000003,1,3,7.096910013008056
773,773,CHEMBL3915492,CCc1c(F)n[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,active,402.4730000000002,4.506320000000003,1,3,7.200659450546418
774,774,CHEMBL3943541,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]ncc1C#N,active,367.4120000000001,3.3680800000000017,1,4,6.6777807052660805
775,775,CHEMBL3903013,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(C)c1C#N,active,381.43900000000014,3.6765000000000025,1,4,6.356547323513812
776,776,CHEMBL3933279,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(C#N)c1C,active,381.43900000000014,3.6765000000000025,1,4,7.236572006437063
777,777,CHEMBL3929884,Cc1cc(C)c(-c2[nH]nc(C#N)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,395.4660000000002,3.9849200000000025,1,4,6.853871964321762
778,778,CHEMBL3915984,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(C#N)c1Cl,active,401.8570000000001,4.021480000000003,1,4,7.173925197299173
779,779,CHEMBL3943938,Cc1cc(C)c(-c2[nH]nc(C(F)(F)F)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,438.4530000000002,5.132040000000005,1,3,6.721246399047171
780,780,CHEMBL3928445,Cc1cc(C)c(-c2[nH]nc(C)c2C(F)(F)F)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,438.4530000000002,5.132040000000005,1,3,6.853871964321762
781,781,CHEMBL4113870,C/C(C(=N)C1CCOC1)=C(/N)c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,428.5360000000002,3.8522700000000034,2,5,7.026872146400302
782,782,CHEMBL3901552,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(C2CC2)c1C,active,396.4940000000002,4.6822200000000045,1,3,7.251811972993799
783,783,CHEMBL3929509,Cc1cc(C)c(-c2[nH]nc(C3CC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,410.52100000000013,4.9906400000000035,1,3,6.958607314841775
784,784,CHEMBL3907017,Cc1cc(C)c(-c2[nH]nc(C)c2C2CC2)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,410.52100000000013,4.9906400000000035,1,3,6.698970004336019
785,785,CHEMBL3938541,Cc1cc(C2CC2)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,410.5210000000002,4.9906400000000035,1,3,7.0
786,786,CHEMBL3908254,COCc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1C,active,414.5090000000002,4.259640000000004,1,4,7.229147988357855
787,787,CHEMBL3936191,Cc1n[nH]c(C)c1-c1cccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c1,inactive,356.4290000000001,3.804820000000003,1,3,4.301029995663981
788,788,CHEMBL3936710,Cc1cc(C)c(-c2[nH]nc(C3CCCO3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,440.5470000000002,4.964740000000004,1,4,7.292429823902063
789,789,CHEMBL3907499,Cc1cc(C)c(-c2[nH]nc(COCC3CC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,454.5740000000002,5.039840000000004,1,4,7.2441251443275085
790,790,CHEMBL3934120,COCCOc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1C,inactive,444.53500000000025,4.138440000000004,1,5,4.301029995663981
791,791,CHEMBL3921231,Cc1cc(C)c(-c2[nH]nc(OCC3CC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,inactive,440.5470000000002,4.902040000000004,1,4,4.301029995663981
792,792,CHEMBL3984313,COc1c(Cl)n[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,active,420.9000000000002,4.466820000000003,1,4,6.958607314841775
793,793,CHEMBL3890268,COc1c(C#N)n[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,active,411.4650000000002,3.685100000000003,1,5,7.050609993355087
794,794,CHEMBL3921854,COCc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1Cl,active,434.92700000000013,4.604620000000004,1,4,7.142667503568731
795,795,CHEMBL3982738,Cc1nc(CCO)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,400.48200000000014,3.339620000000002,2,4,7.040958607678906
796,796,CHEMBL3932114,CC(=O)OCc1nc(Cl)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,466.90000000000015,4.294100000000003,1,5,7.1938200260161125
797,797,CHEMBL3911823,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CO)nc1C(F)(F)F,active,440.4250000000001,4.007500000000004,2,4,7.356547323513812
798,798,CHEMBL3936204,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CO)nc1C(F)(F)F,active,458.4150000000002,4.088700000000004,2,4,7.318758762624412
799,799,CHEMBL3899214,Cc1cc(C)c(-c2[nH]nc(CO)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,400.48200000000014,3.605540000000003,2,4,7.214670164989233
800,800,CHEMBL3927245,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOCC2)nc1C(F)(F)F,active,494.5170000000003,5.409200000000005,1,4,7.5376020021010435
801,801,CHEMBL3980686,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)CCOCC2)nc1C(F)(F)F,active,508.5440000000003,5.583300000000006,1,4,7.585026652029182
802,802,CHEMBL3914043,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)COC2)nc1C(F)(F)F,active,480.49000000000024,4.803100000000005,1,4,7.7447274948966935
803,803,CHEMBL3895933,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCN(C)CC2)nc1C(F)(F)F,active,507.5600000000003,5.324400000000005,1,4,7.6777807052660805
804,804,CHEMBL3944122,COC(=O)N1CCC(c2nc(C(F)(F)F)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,551.5690000000002,5.461000000000005,1,5,7.698970004336019
805,805,CHEMBL3975932,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCN(C)C2)nc1C(F)(F)F,active,493.53300000000024,4.934300000000005,1,4,7.356547323513812
806,806,CHEMBL3946620,Cc1cc(C)c(-c2[nH]nc(C3CC3)c2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,430.9390000000002,5.335620000000005,1,3,7.1938200260161125
807,807,CHEMBL3970842,Cc1cc(C)c(-c2[nH]nc(C3CCOCC3)c2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,474.99200000000025,5.352220000000005,1,4,7.309803919971486
808,808,CHEMBL3983146,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,424.42600000000016,4.8236200000000045,1,3,7.508638306165727
809,809,CHEMBL3959794,Cc1nc(CC(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,438.45300000000015,4.909620000000004,1,3,7.619788758288394
810,810,CHEMBL3931603,COC1CCC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,468.6010000000002,5.477420000000005,1,4,7.585026652029182
811,811,CHEMBL3931603,COC1CCC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,468.6010000000002,5.477420000000005,1,4,7.619788758288394
812,812,CHEMBL3975312,Cc1cc(C)c(-c2[nH]nc(CO)c2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,420.9000000000002,3.950520000000002,2,4,7.6777807052660805
813,813,CHEMBL3930427,COCCc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1C,active,428.53600000000023,4.302140000000004,1,4,7.107905397309519
814,814,CHEMBL3939411,COCCc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1Cl,active,448.9540000000002,4.647120000000005,1,4,7.251811972993799
815,815,CHEMBL3957719,Cc1cc(C)c(-c2[nH]nc(COC3COC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,456.5460000000002,4.028640000000003,1,5,7.431798275933005
816,816,CHEMBL3907287,Cc1cc(C)c(-c2[nH]nc(COCC(F)(F)F)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,482.50600000000026,5.192140000000005,1,4,7.431798275933005
817,817,CHEMBL3936764,Cc1cc(C)c(-c2[nH]nc(CC(F)(F)F)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,452.4800000000002,5.218040000000005,1,3,7.0
818,818,CHEMBL3969857,Cc1cc(C)c(-c2[nH]nc(C)c2CC(F)(F)F)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,452.4800000000002,5.218040000000005,1,3,6.337242168318426
819,819,CHEMBL3891337,COc1ccc(C2CCN(C(=O)c3ccc(C)c(-c4[nH]c(C)nc4C)c3)CC2)cc1,active,403.5260000000001,5.030360000000004,1,3,7.050609993355087
820,820,CHEMBL3984143,Cc1cc(C)c(-c2[nH]nc(C3CCOC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,440.5470000000002,4.6171400000000045,1,4,7.0
821,821,CHEMBL3914318,Cc1cc(C)c(-c2[nH]nc(C3CCOCC3)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,454.5740000000002,5.007240000000005,1,4,6.958607314841775
822,822,CHEMBL3891794,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCC(O)CC2)nc1C,active,454.5740000000003,4.823320000000004,2,4,8.0
823,823,CHEMBL3916597,COC(=O)N1CCC(O)(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,513.5980000000003,3.8546200000000024,2,6,7.619788758288394
824,824,CHEMBL3939407,COC(=O)N1CCC(OC)(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,527.6250000000002,4.508720000000004,1,6,7.455931955649724
825,825,CHEMBL3961371,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)CCOCC2)nc1Cl,active,474.9920000000003,5.2179000000000055,1,4,7.7447274948966935
826,826,CHEMBL3933878,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)CCOCC2)nc1Cl,active,492.9820000000004,5.2991000000000055,1,4,7.795880017344075
827,827,CHEMBL3949269,COC(=O)N1CCC(C)(c2nc(Cl)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,532.0440000000001,5.269700000000005,1,5,7.853871964321762
828,828,CHEMBL3924969,Cc1nc(CC(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,452.4800000000002,5.218040000000005,1,3,7.721246399047171
829,829,CHEMBL3899430,Cc1cc(C)c(-c2[nH]nc(COC(C)C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,442.5630000000002,5.0382400000000045,1,4,7.259637310505756
830,830,CHEMBL3894044,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCO)nc1C(F)(F)F,active,454.45200000000017,4.050000000000004,2,4,7.958607314841775
831,831,CHEMBL3922048,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCO)nc1Cl,active,420.9000000000002,3.6846000000000028,2,4,8.045757490560675
832,832,CHEMBL3920956,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCO)nc1Cl,active,438.8900000000002,3.7658000000000027,2,4,7.7447274948966935
833,833,CHEMBL3945317,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(C)(F)F)nc1C,active,420.46300000000014,4.916520000000005,1,3,7.086186147616283
834,834,CHEMBL3908480,CC(=O)OCc1n[nH]c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)c1C,active,442.51900000000023,4.176340000000003,1,5,6.070070439915412
835,835,CHEMBL3936427,COCc1c(C)n[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,active,414.5090000000002,4.259640000000004,1,4,7.060480747381382
836,836,CHEMBL3891688,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(F)(F)F)nc1C,active,442.41600000000017,4.9048200000000035,1,3,6.958607314841775
837,837,CHEMBL3923215,COCc1nc(Cl)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,420.90000000000015,4.2962000000000025,1,4,7.853871964321762
838,838,CHEMBL3933162,COCc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,454.45200000000017,4.6616000000000035,1,4,7.920818753952375
839,839,CHEMBL3901281,COCCc1nc(Cl)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,434.92700000000013,4.338700000000004,1,4,7.886056647693163
840,840,CHEMBL3938270,COCCc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,468.4790000000002,4.704100000000003,1,4,7.958607314841775
841,841,CHEMBL3906726,CCc1nc(C(F)(F)F)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,438.4530000000002,5.077600000000004,1,3,7.6777807052660805
842,842,CHEMBL3943679,COCc1nc(C(F)(F)F)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,454.4520000000002,4.6616000000000035,1,4,7.3979400086720375
843,843,CHEMBL3915719,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(F)(F)F)nc1C1CC1,active,450.46400000000017,5.392600000000004,1,3,7.638272163982407
844,844,CHEMBL3952389,Cc1cc(C)c(-c2[nH]c(C(F)(F)F)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,438.4530000000002,5.132040000000005,1,3,7.657577319177793
845,845,CHEMBL3928165,Cc1cc(C)c(-c2[nH]c(C(F)(F)F)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,456.4430000000002,5.213240000000005,1,3,7.3979400086720375
846,846,CHEMBL3971866,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,442.41600000000017,4.904820000000004,1,3,7.920818753952375
847,847,CHEMBL3893529,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,438.4530000000002,5.132040000000004,1,3,7.853871964321762
848,848,CHEMBL3916409,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,456.4430000000002,5.213240000000004,1,3,7.920818753952375
849,849,CHEMBL3944348,CNC(=O)c1nc(C)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,413.48100000000017,3.1644200000000025,2,4,6.086186147616283
850,850,CHEMBL3928845,Cc1cc(C)c(-c2[nH]nc(C(=O)N(C)C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,441.53500000000025,3.8150400000000033,1,4,7.619788758288394
851,851,CHEMBL3901975,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CCC2)[nH]1,active,411.5090000000002,4.014920000000003,1,4,7.5376020021010435
852,852,CHEMBL3929921,Cc1cc(N2CCC2)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,425.53600000000023,4.3233400000000035,1,4,7.5376020021010435
853,853,CHEMBL3907446,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2Cl)[nH]1,active,390.874,4.458220000000003,1,3,7.142667503568731
854,854,CHEMBL3938945,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C(F)(F)F)[nH]1,active,424.42600000000004,4.823620000000004,1,3,7.229147988357855
855,855,CHEMBL3908686,CO[C@H]1CC[C@@H](c2nc(C(F)(F)F)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,522.5710000000003,6.1878000000000055,1,4,7.886056647693163
856,856,CHEMBL3936614,CO[C@H]1CC[C@H](c2nc(C(F)(F)F)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,522.5710000000003,6.1878000000000055,1,4,8.045757490560675
857,857,CHEMBL3985588,Cc1nc(C(F)(F)F)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1N1CCC1,active,465.47900000000027,4.725300000000004,1,4,7.7447274948966935
858,858,CHEMBL3905078,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CC(C)C2)[nH]1,active,425.5360000000002,4.260920000000003,1,4,7.619788758288394
859,859,CHEMBL3927639,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CCCC2)[nH]1,active,425.53600000000023,4.405020000000003,1,4,7.920818753952375
860,860,CHEMBL3899622,COC1CCN(c2ccc(C(=O)N3CC(c4ccc(C#N)cc4)C3)cc2-c2[nH]c(C)nc2C)C1,active,455.56200000000024,4.029920000000002,1,5,7.3979400086720375
861,861,CHEMBL4127999,Cn1ccc(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)n1,active,493.56700000000023,4.117000000000003,0,6,6.346787486224656
862,862,CHEMBL4125929,O=C([C@H]1CCCO1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,483.5680000000002,4.248700000000004,0,5,6.522878745280337
863,863,CHEMBL4129242,O=C([C@@H]1CCCO1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,483.5680000000002,4.248700000000004,0,5,7.102372908709558
864,864,CHEMBL4126910,O=C(CC(F)(F)F)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,495.50100000000026,5.0221000000000044,0,4,6.769551078621726
865,865,CHEMBL4130174,N#CC1(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)CC1,active,478.55200000000025,4.373480000000003,0,5,6.229147988357855
